emote,month,count
REEE,2022-06,39
REEE,2022-07,8
REEE,2022-08,21
REEE,2022-09,7
REEE,2022-10,7
REEE,2022-11,3
REEE,2022-12,16
REEE,2023-01,12
REEE,2023-02,2
REEE,2023-03,34
REEE,2023-04,27
REEE,2023-05,21
REEE,2023-06,35
REEE,2023-07,15
REEE,2023-08,17
REEE,2023-09,14
REEE,2023-10,1
REEE,2023-11,10
REEE,2023-12,4
REEE,2024-01,2
REEE,2024-02,3
REEE,2024-03,7
REEE,2024-04,1
REEE,2024-05,5
REEE,2024-06,31
REEE,2024-07,5
REEE,2024-08,7
REEE,2024-11,6
REEE,2025-01,1
OkayChamp,2021-08,7
OkayChamp,2021-12,43
OkayChamp,2022-01,19
OkayChamp,2022-02,59
OkayChamp,2022-03,195
OkayChamp,2022-04,56
OkayChamp,2022-05,76
OkayChamp,2022-06,7
OkayChamp,2022-07,10
OkayChamp,2022-08,16
OkayChamp,2022-09,8
OkayChamp,2022-10,3
OkayChamp,2022-11,2
OkayChamp,2022-12,45
OkayChamp,2023-01,93
OkayChamp,2023-02,31
OkayChamp,2023-03,32
OkayChamp,2023-04,29
OkayChamp,2023-05,20
OkayChamp,2023-06,17
OkayChamp,2023-07,2
OkayChamp,2023-08,1
OkayChamp,2023-09,9
OkayChamp,2023-10,4
OkayChamp,2023-11,5
OkayChamp,2023-12,4
OkayChamp,2024-01,6
OkayChamp,2024-02,4
OkayChamp,2024-03,13
OkayChamp,2024-04,11
OkayChamp,2024-05,37
OkayChamp,2024-06,18
OkayChamp,2024-07,8
OkayChamp,2024-08,23
OkayChamp,2024-09,13
OkayChamp,2024-10,8
OkayChamp,2024-11,2
OkayChamp,2024-12,3
OkayChamp,2025-01,6
OkayChamp,2025-02,2
peepoHappier,2021-08,18
peepoHappier,2021-09,2
peepoHappier,2021-12,128
peepoHappier,2022-01,162
peepoHappier,2022-02,120
peepoHappier,2022-03,78
peepoHappier,2022-04,19
peepoHappier,2022-05,16
peepoHappier,2022-06,7
peepoHappier,2022-07,5
peepoHappier,2022-08,2
peepoHappier,2022-09,2
peepoHappier,2022-10,3
peepoHappier,2022-11,4
peepoHappier,2022-12,7
peepoHappier,2023-01,7
peepoHappier,2023-02,7
peepoHappier,2023-03,26
peepoHappier,2023-04,8
peepoHappier,2023-05,18
peepoHappier,2023-06,20
peepoHappier,2023-07,9
peepoHappier,2023-08,10
peepoHappier,2023-09,20
peepoHappier,2023-10,5
peepoHappier,2023-11,12
peepoHappier,2023-12,1
peepoHappier,2024-01,5
peepoHappier,2024-02,7
peepoHappier,2024-03,3
peepoHappier,2024-04,9
peepoHappier,2024-05,3
peepoHappier,2024-06,4
peepoHappier,2024-07,5
peepoHappier,2024-08,5
peepoHappier,2024-09,12
peepoHappier,2024-11,2
peepoHappier,2025-01,16
peepoHappier,2025-02,2
peepoHappier,2025-03,1
peepoHappier,2025-04,2
breakfast,2021-08,6
breakfast,2021-12,10
breakfast,2022-01,38
breakfast,2022-02,12
breakfast,2022-03,34
breakfast,2022-04,1
breakfast,2022-05,5
breakfast,2022-06,3
breakfast,2022-07,1
breakfast,2022-08,2
breakfast,2023-01,10
breakfast,2023-02,7
breakfast,2023-03,57
breakfast,2023-04,19
breakfast,2023-05,29
breakfast,2023-06,14
breakfast,2023-07,2
breakfast,2023-08,22
breakfast,2023-09,47
breakfast,2023-10,33
breakfast,2023-11,11
breakfast,2023-12,9
breakfast,2024-01,14
breakfast,2024-02,1
breakfast,2024-03,4
breakfast,2024-04,18
breakfast,2024-05,9
breakfast,2024-06,5
breakfast,2024-07,20
breakfast,2024-08,40
breakfast,2024-09,27
breakfast,2024-10,10
breakfast,2024-11,7
breakfast,2024-12,2
breakfast,2025-01,11
breakfast,2025-02,3
breakfast,2025-03,9
breakfast,2025-04,1
DonkChat,2021-08,34
DonkChat,2021-12,201
DonkChat,2022-01,163
DonkChat,2022-02,212
DonkChat,2022-03,97
DonkChat,2022-04,16
DonkChat,2022-05,15
DonkChat,2022-06,7
DonkChat,2022-07,4
DonkChat,2022-08,3
DonkChat,2022-09,1
DonkChat,2022-10,4
DonkChat,2022-11,3
DonkChat,2022-12,7
DonkChat,2023-01,6
DonkChat,2023-02,4
DonkChat,2023-03,20
DonkChat,2023-04,11
DonkChat,2023-05,5
DonkChat,2023-06,2
DonkChat,2023-07,1
DonkChat,2023-08,3
DonkChat,2023-09,4
DonkChat,2023-10,7
DonkChat,2023-11,13
DonkChat,2023-12,7
DonkChat,2024-01,1
DonkChat,2024-03,7
DonkChat,2024-04,2
DonkChat,2024-05,4
DonkChat,2024-06,1
DonkChat,2024-07,2
DonkChat,2024-10,3
DonkChat,2024-11,2
DonkChat,2025-01,1
DonkChat,2025-04,3
DonkChat,2025-05,4
BasedDepartment,2021-08,22
BasedDepartment,2021-09,2
BasedDepartment,2021-11,1
BasedDepartment,2021-12,101
BasedDepartment,2022-01,170
BasedDepartment,2022-02,99
BasedDepartment,2022-03,90
BasedDepartment,2022-04,108
BasedDepartment,2022-05,97
BasedDepartment,2022-06,51
BasedDepartment,2022-07,9
BasedDepartment,2022-08,24
BasedDepartment,2022-09,4
BasedDepartment,2022-10,12
BasedDepartment,2022-11,17
BasedDepartment,2022-12,11
BasedDepartment,2023-01,11
BasedDepartment,2023-02,23
BasedDepartment,2023-03,13
BasedDepartment,2023-04,6
BasedDepartment,2023-05,17
BasedDepartment,2023-06,10
BasedDepartment,2023-08,7
BasedDepartment,2023-09,24
BasedDepartment,2023-10,19
BasedDepartment,2023-11,27
BasedDepartment,2023-12,30
BasedDepartment,2024-01,38
BasedDepartment,2024-02,15
BasedDepartment,2024-03,19
BasedDepartment,2024-04,7
BasedDepartment,2024-05,7
BasedDepartment,2024-06,2
BasedDepartment,2024-07,8
BasedDepartment,2024-08,21
BasedDepartment,2024-09,2
BasedDepartment,2024-10,14
BasedDepartment,2024-11,14
BasedDepartment,2024-12,4
BasedDepartment,2025-01,3
shocked,2021-08,3
shocked,2021-11,1
shocked,2021-12,2
shocked,2022-01,7
shocked,2022-02,3
shocked,2022-03,2
shocked,2022-04,2
shocked,2022-07,1
shocked,2022-12,1
shocked,2023-02,1
shocked,2023-03,1
shocked,2023-04,1
shocked,2023-05,3
shocked,2023-09,2
shocked,2023-10,7
shocked,2023-11,2
shocked,2023-12,1
shocked,2024-01,1
shocked,2024-04,1
shocked,2024-05,7
shocked,2024-06,13
shocked,2024-07,6
shocked,2024-08,12
shocked,2024-09,2
shocked,2024-10,4
shocked,2024-11,3
shocked,2024-12,14
shocked,2025-01,13
shocked,2025-02,17
shocked,2025-03,5
shocked,2025-04,1
shocked,2025-05,1
NOPERS,2021-08,48
NOPERS,2021-09,2
NOPERS,2021-10,1
NOPERS,2021-11,2
NOPERS,2021-12,538
NOPERS,2022-01,621
NOPERS,2022-02,464
NOPERS,2022-03,265
NOPERS,2022-04,61
NOPERS,2022-05,18
NOPERS,2022-06,28
NOPERS,2022-07,12
NOPERS,2022-08,13
NOPERS,2022-09,12
NOPERS,2022-10,5
NOPERS,2022-11,10
NOPERS,2022-12,30
NOPERS,2023-01,25
NOPERS,2023-02,25
NOPERS,2023-03,46
NOPERS,2023-04,27
NOPERS,2023-05,38
NOPERS,2023-06,39
NOPERS,2023-07,15
NOPERS,2023-08,13
NOPERS,2023-09,26
NOPERS,2023-10,10
NOPERS,2023-11,8
NOPERS,2023-12,9
NOPERS,2024-01,10
NOPERS,2024-02,7
NOPERS,2024-03,14
NOPERS,2024-04,15
NOPERS,2024-05,8
NOPERS,2024-06,19
NOPERS,2024-07,11
NOPERS,2024-08,4
NOPERS,2024-09,9
NOPERS,2024-10,33
NOPERS,2024-11,6
NOPERS,2024-12,4
NOPERS,2025-01,6
NOPERS,2025-03,2
NOPERS,2025-04,1
donkGiggles,2021-08,167
donkGiggles,2021-10,2
donkGiggles,2021-11,4
donkGiggles,2021-12,455
donkGiggles,2022-01,569
donkGiggles,2022-02,1207
donkGiggles,2022-03,463
donkGiggles,2022-04,99
donkGiggles,2022-05,60
donkGiggles,2022-06,83
donkGiggles,2022-07,18
donkGiggles,2022-08,36
donkGiggles,2022-09,36
donkGiggles,2022-10,14
donkGiggles,2022-11,11
donkGiggles,2022-12,42
donkGiggles,2023-01,33
donkGiggles,2023-02,43
donkGiggles,2023-03,72
donkGiggles,2023-04,84
donkGiggles,2023-05,99
donkGiggles,2023-06,100
donkGiggles,2023-07,47
donkGiggles,2023-08,67
donkGiggles,2023-09,112
donkGiggles,2023-10,44
donkGiggles,2023-11,30
donkGiggles,2023-12,31
donkGiggles,2024-01,20
donkGiggles,2024-02,12
donkGiggles,2024-03,14
donkGiggles,2024-04,33
donkGiggles,2024-05,28
donkGiggles,2024-06,29
donkGiggles,2024-07,33
donkGiggles,2024-08,27
donkGiggles,2024-09,17
donkGiggles,2024-10,36
donkGiggles,2024-11,19
donkGiggles,2024-12,144
donkGiggles,2025-01,99
donkGiggles,2025-02,26
donkGiggles,2025-03,30
donkGiggles,2025-04,8
donkGiggles,2025-05,3
WeirdgaCry,2021-08,69
WeirdgaCry,2021-09,1
WeirdgaCry,2021-12,65
WeirdgaCry,2022-01,698
WeirdgaCry,2022-02,636
WeirdgaCry,2022-03,319
WeirdgaCry,2022-04,78
WeirdgaCry,2022-05,199
WeirdgaCry,2022-06,127
WeirdgaCry,2022-07,84
WeirdgaCry,2022-08,29
WeirdgaCry,2022-09,19
WeirdgaCry,2022-10,5
WeirdgaCry,2022-11,11
WeirdgaCry,2022-12,36
WeirdgaCry,2023-01,53
WeirdgaCry,2023-02,35
WeirdgaCry,2023-03,102
WeirdgaCry,2023-04,68
WeirdgaCry,2023-05,73
WeirdgaCry,2023-06,53
WeirdgaCry,2023-07,7
WeirdgaCry,2023-08,31
WeirdgaCry,2023-09,87
WeirdgaCry,2023-10,43
WeirdgaCry,2023-11,28
WeirdgaCry,2023-12,26
WeirdgaCry,2024-01,22
WeirdgaCry,2024-02,13
WeirdgaCry,2024-03,9
WeirdgaCry,2024-04,11
WeirdgaCry,2024-05,69
WeirdgaCry,2024-06,19
WeirdgaCry,2024-07,35
WeirdgaCry,2024-08,45
WeirdgaCry,2024-09,31
WeirdgaCry,2024-10,8
WeirdgaCry,2024-11,6
WeirdgaCry,2024-12,5
WeirdgaCry,2025-01,9
WeirdgaCry,2025-02,8
WeirdgaCry,2025-03,7
WeirdgaCry,2025-05,2
donkEZ,2021-08,66
donkEZ,2021-12,86
donkEZ,2022-01,172
donkEZ,2022-02,165
donkEZ,2022-03,110
donkEZ,2022-04,11
donkEZ,2022-05,25
donkEZ,2022-06,12
donkEZ,2022-07,5
donkEZ,2022-08,4
donkEZ,2022-09,2
donkEZ,2022-10,10
donkEZ,2022-11,2
donkEZ,2022-12,5
donkEZ,2023-01,11
donkEZ,2023-02,11
donkEZ,2023-03,10
donkEZ,2023-04,22
donkEZ,2023-05,30
donkEZ,2023-06,39
donkEZ,2023-07,8
donkEZ,2023-08,5
donkEZ,2023-09,12
donkEZ,2023-11,7
donkEZ,2023-12,3
donkEZ,2024-01,7
donkEZ,2024-02,1
donkEZ,2024-03,6
donkEZ,2024-04,20
donkEZ,2024-05,25
donkEZ,2024-06,8
donkEZ,2024-07,14
donkEZ,2024-08,14
donkEZ,2024-09,8
donkEZ,2024-11,5
donkEZ,2024-12,39
donkEZ,2025-01,16
donkEZ,2025-02,12
donkEZ,2025-03,18
donkEZ,2025-04,6
donkEZ,2025-05,1
peepoSmilegun,2021-08,73
peepoSmilegun,2021-09,3
peepoSmilegun,2021-12,85
peepoSmilegun,2022-01,506
peepoSmilegun,2022-02,228
peepoSmilegun,2022-03,150
peepoSmilegun,2022-04,21
peepoSmilegun,2022-05,71
peepoSmilegun,2022-06,58
peepoSmilegun,2022-07,10
peepoSmilegun,2022-08,18
peepoSmilegun,2022-09,3
peepoSmilegun,2022-10,14
peepoSmilegun,2022-11,4
peepoSmilegun,2022-12,16
peepoSmilegun,2023-01,12
peepoSmilegun,2023-02,8
peepoSmilegun,2023-03,21
peepoSmilegun,2023-04,7
peepoSmilegun,2023-05,7
peepoSmilegun,2023-06,7
peepoSmilegun,2023-07,3
peepoSmilegun,2023-08,4
peepoSmilegun,2023-10,1
peepoSmilegun,2023-12,1
peepoSmilegun,2024-01,2
peepoSmilegun,2024-02,1
peepoSmilegun,2024-03,1
peepoSmilegun,2024-04,2
peepoSmilegun,2024-05,1
peepoSmilegun,2024-06,3
peepoSmilegun,2024-07,6
peepoSmilegun,2024-08,1
peepoSmilegun,2025-01,2
MODS,2021-08,5
MODS,2021-12,101
MODS,2022-01,140
MODS,2022-02,133
MODS,2022-03,69
MODS,2022-04,5
MODS,2022-05,4
MODS,2022-06,4
MODS,2022-07,1
MODS,2022-09,1
MODS,2022-11,1
MODS,2022-12,9
MODS,2023-01,7
MODS,2023-02,9
MODS,2023-03,8
MODS,2023-04,3
MODS,2023-05,6
MODS,2023-06,4
MODS,2023-07,1
MODS,2023-09,1
MODS,2023-11,2
MODS,2023-12,3
MODS,2024-01,4
MODS,2024-05,1
MODS,2024-09,1
MODS,2024-10,1
MODS,2024-11,1
MODS,2024-12,3
MODS,2025-01,10
huh,2021-08,17
huh,2021-12,34
huh,2022-01,77
huh,2022-02,81
huh,2022-03,48
huh,2022-04,39
huh,2022-05,24
huh,2022-06,12
huh,2022-07,4
huh,2022-08,1
huh,2022-09,4
huh,2022-10,2
huh,2022-11,5
huh,2022-12,8
huh,2023-01,7
huh,2023-02,9
huh,2023-03,18
huh,2023-04,13
huh,2023-05,22
huh,2023-06,19
huh,2023-07,8
huh,2023-08,20
huh,2023-09,102
huh,2023-10,155
huh,2023-11,39
huh,2023-12,30
huh,2024-01,57
huh,2024-02,11
huh,2024-03,30
huh,2024-04,24
huh,2024-05,26
huh,2024-06,19
huh,2024-07,22
huh,2024-08,58
huh,2024-09,31
huh,2024-10,24
huh,2024-11,18
huh,2024-12,34
huh,2025-01,5
huh,2025-02,2
huh,2025-03,2
huh,2025-04,2
huh,2025-05,4
DonkCry,2021-08,2
DonkCry,2021-12,52
DonkCry,2022-01,55
DonkCry,2022-02,24
DonkCry,2022-03,17
DonkCry,2022-04,7
DonkCry,2022-05,4
DonkCry,2022-07,1
DonkCry,2022-09,1
DonkCry,2022-12,8
DonkCry,2023-01,64
DonkCry,2023-02,33
DonkCry,2023-03,96
DonkCry,2023-04,81
DonkCry,2023-05,55
DonkCry,2023-06,30
DonkCry,2023-07,2
DonkCry,2023-08,2
DonkCry,2023-09,17
DonkCry,2023-10,14
DonkCry,2023-11,3
DonkCry,2023-12,1
DonkCry,2024-01,18
DonkCry,2024-02,3
DonkCry,2024-03,8
DonkCry,2024-04,12
DonkCry,2024-05,21
DonkCry,2024-06,8
DonkCry,2024-07,1
DonkCry,2024-08,4
DonkCry,2024-09,3
DonkCry,2024-10,13
DonkCry,2024-11,11
DonkCry,2024-12,14
DonkCry,2025-01,8
DonkCry,2025-02,1
DonkCry,2025-03,1
DonkCry,2025-04,1
DonkCry,2025-05,1
Madge,2021-08,116
Madge,2021-09,8
Madge,2021-11,1
Madge,2021-12,446
Madge,2022-01,754
Madge,2022-02,463
Madge,2022-03,308
Madge,2022-04,65
Madge,2022-05,89
Madge,2022-06,59
Madge,2022-07,19
Madge,2022-08,18
Madge,2022-09,16
Madge,2022-10,17
Madge,2022-11,10
Madge,2022-12,44
Madge,2023-01,31
Madge,2023-02,32
Madge,2023-03,39
Madge,2023-04,20
Madge,2023-05,95
Madge,2023-06,105
Madge,2023-07,21
Madge,2023-08,25
Madge,2023-09,19
Madge,2023-10,12
Madge,2023-11,9
Madge,2023-12,5
Madge,2024-01,2
Madge,2024-02,6
Madge,2024-03,5
Madge,2024-04,3
Madge,2024-05,24
Madge,2024-06,12
Madge,2024-07,5
Madge,2024-08,6
Madge,2024-09,2
Madge,2024-10,1
Madge,2024-12,1
Madge,2025-01,1
Madge,2025-03,2
YourMom,2021-08,5
YourMom,2021-12,23
YourMom,2022-01,60
YourMom,2022-02,29
YourMom,2022-03,17
YourMom,2022-04,4
YourMom,2022-05,2
YourMom,2022-06,3
YourMom,2022-07,1
YourMom,2022-09,11
YourMom,2022-12,7
YourMom,2023-01,2
YourMom,2023-02,3
YourMom,2023-03,12
YourMom,2023-04,10
YourMom,2023-05,4
YourMom,2023-06,1
YourMom,2023-08,2
YourMom,2023-09,2
YourMom,2023-11,1
YourMom,2023-12,3
YourMom,2024-01,19
YourMom,2024-02,6
YourMom,2024-03,2
YourMom,2024-04,25
YourMom,2024-05,17
YourMom,2024-06,26
YourMom,2024-07,2
YourMom,2024-08,5
YourMom,2024-09,5
YourMom,2024-10,1
YourMom,2024-11,1
YourMom,2025-03,1
FeelsWeakMan,2021-08,190
FeelsWeakMan,2021-09,23
FeelsWeakMan,2021-11,2
FeelsWeakMan,2021-12,169
FeelsWeakMan,2022-01,271
FeelsWeakMan,2022-02,248
FeelsWeakMan,2022-03,174
FeelsWeakMan,2022-04,24
FeelsWeakMan,2022-05,18
FeelsWeakMan,2022-06,47
FeelsWeakMan,2022-07,5
FeelsWeakMan,2022-08,2
FeelsWeakMan,2022-09,2
FeelsWeakMan,2022-10,1
FeelsWeakMan,2022-11,1
FeelsWeakMan,2022-12,9
FeelsWeakMan,2023-01,20
FeelsWeakMan,2023-02,16
FeelsWeakMan,2023-03,36
FeelsWeakMan,2023-04,30
FeelsWeakMan,2023-05,67
FeelsWeakMan,2023-06,135
FeelsWeakMan,2023-07,30
FeelsWeakMan,2023-08,73
FeelsWeakMan,2023-09,93
FeelsWeakMan,2023-10,103
FeelsWeakMan,2023-11,34
FeelsWeakMan,2023-12,16
FeelsWeakMan,2024-01,39
FeelsWeakMan,2024-02,4
FeelsWeakMan,2024-03,14
FeelsWeakMan,2024-04,11
FeelsWeakMan,2024-05,22
FeelsWeakMan,2024-06,42
FeelsWeakMan,2024-07,9
FeelsWeakMan,2024-08,11
FeelsWeakMan,2024-09,9
FeelsWeakMan,2024-10,2
FeelsWeakMan,2024-11,3
FeelsWeakMan,2024-12,21
FeelsWeakMan,2025-01,26
FeelsWeakMan,2025-02,13
FeelsWeakMan,2025-03,16
FeelsWeakMan,2025-04,5
BLUBBERS,2021-08,12
BLUBBERS,2021-09,2
BLUBBERS,2021-12,67
BLUBBERS,2022-01,320
BLUBBERS,2022-02,516
BLUBBERS,2022-03,230
BLUBBERS,2022-04,54
BLUBBERS,2022-05,79
BLUBBERS,2022-06,40
BLUBBERS,2022-07,6
BLUBBERS,2022-08,12
BLUBBERS,2022-09,21
BLUBBERS,2022-10,60
BLUBBERS,2022-11,13
BLUBBERS,2022-12,22
BLUBBERS,2023-01,73
BLUBBERS,2023-02,44
BLUBBERS,2023-03,83
BLUBBERS,2023-04,70
BLUBBERS,2023-05,152
BLUBBERS,2023-06,188
BLUBBERS,2023-07,55
BLUBBERS,2023-08,37
BLUBBERS,2023-09,58
BLUBBERS,2023-10,43
BLUBBERS,2023-11,29
BLUBBERS,2023-12,19
BLUBBERS,2024-01,44
BLUBBERS,2024-02,12
BLUBBERS,2024-03,9
BLUBBERS,2024-04,20
BLUBBERS,2024-05,45
BLUBBERS,2024-06,37
BLUBBERS,2024-07,19
BLUBBERS,2024-08,26
BLUBBERS,2024-09,19
BLUBBERS,2024-10,34
BLUBBERS,2024-11,10
BLUBBERS,2024-12,11
BLUBBERS,2025-01,22
BLUBBERS,2025-02,1
BLUBBERS,2025-03,6
BLUBBERS,2025-04,4
BLUBBERS,2025-05,1
BunnyCuddles,2021-08,26
BunnyCuddles,2021-12,78
BunnyCuddles,2022-01,125
BunnyCuddles,2022-02,41
BunnyCuddles,2022-03,29
BunnyCuddles,2022-04,8
BunnyCuddles,2022-07,6
BunnyCuddles,2022-08,6
BunnyCuddles,2022-09,9
BunnyCuddles,2022-10,2
BunnyCuddles,2022-11,2
BunnyCuddles,2022-12,2
BunnyCuddles,2023-03,5
BunnyCuddles,2023-09,2
BunnyCuddles,2023-11,5
BunnyCuddles,2024-05,1
BunnyCuddles,2024-07,2
3Heading,2021-08,43
3Heading,2021-09,1
3Heading,2021-12,115
3Heading,2022-01,151
3Heading,2022-02,163
3Heading,2022-03,78
3Heading,2022-04,45
3Heading,2022-05,15
3Heading,2022-06,29
3Heading,2022-07,14
3Heading,2022-08,3
3Heading,2022-10,1
3Heading,2022-12,19
3Heading,2023-01,8
3Heading,2023-02,7
3Heading,2023-03,25
3Heading,2023-04,14
3Heading,2023-05,21
3Heading,2023-06,16
3Heading,2023-08,5
3Heading,2023-09,3
3Heading,2023-10,4
3Heading,2023-11,1
3Heading,2023-12,3
3Heading,2024-01,2
3Heading,2024-02,3
3Heading,2024-03,6
3Heading,2024-04,3
3Heading,2024-05,7
3Heading,2024-06,12
3Heading,2024-07,9
3Heading,2024-08,17
3Heading,2024-09,4
3Heading,2024-11,5
3Heading,2024-12,4
3Heading,2025-01,3
3Heading,2025-02,1
3Heading,2025-03,1
3Heading,2025-04,1
lmao,2021-08,13
lmao,2021-11,2
lmao,2021-12,66
lmao,2022-01,52
lmao,2022-02,376
lmao,2022-03,1408
lmao,2022-04,119
lmao,2022-05,36
lmao,2022-06,40
lmao,2022-07,39
lmao,2022-08,17
lmao,2022-09,12
lmao,2022-10,16
lmao,2022-11,9
lmao,2022-12,28
lmao,2023-01,39
lmao,2023-02,47
lmao,2023-03,190
lmao,2023-04,143
lmao,2023-05,109
lmao,2023-06,99
lmao,2023-07,29
lmao,2023-08,32
lmao,2023-09,172
lmao,2023-10,185
lmao,2023-11,44
lmao,2023-12,5
lmao,2024-01,30
lmao,2024-02,18
lmao,2024-03,19
lmao,2024-04,62
lmao,2024-05,33
lmao,2024-06,26
lmao,2024-07,27
lmao,2024-08,60
lmao,2024-09,27
lmao,2024-10,172
lmao,2024-11,27
lmao,2024-12,12
lmao,2025-01,25
lmao,2025-02,9
lmao,2025-03,1
lmao,2025-04,3
lmao,2025-05,3
SWOONER,2021-08,33
SWOONER,2021-12,350
SWOONER,2022-01,520
SWOONER,2022-02,407
SWOONER,2022-03,335
SWOONER,2022-04,52
SWOONER,2022-05,29
SWOONER,2022-06,30
SWOONER,2022-07,15
SWOONER,2022-08,11
SWOONER,2022-09,8
SWOONER,2022-10,18
SWOONER,2022-11,31
SWOONER,2022-12,33
SWOONER,2023-01,14
SWOONER,2023-02,27
SWOONER,2023-03,45
SWOONER,2023-04,35
SWOONER,2023-05,12
SWOONER,2023-06,24
SWOONER,2023-07,5
SWOONER,2023-08,6
SWOONER,2023-09,18
SWOONER,2023-10,7
SWOONER,2023-11,6
SWOONER,2023-12,7
SWOONER,2024-01,8
SWOONER,2024-02,6
SWOONER,2024-03,3
SWOONER,2024-04,7
SWOONER,2024-05,7
SWOONER,2024-06,11
SWOONER,2024-07,8
SWOONER,2024-08,4
SWOONER,2024-09,12
SWOONER,2024-10,2
SWOONER,2024-11,12
SWOONER,2024-12,51
SWOONER,2025-01,40
SWOONER,2025-02,10
SWOONER,2025-03,12
SWOONER,2025-04,7
SWOONER,2025-05,2
KEKebab,2021-08,1
KEKebab,2021-12,23
KEKebab,2022-01,18
KEKebab,2022-02,19
KEKebab,2022-03,9
KEKebab,2022-04,1
KEKebab,2022-06,1
KEKebab,2022-07,1
KEKebab,2022-12,8
KEKebab,2023-01,11
KEKebab,2023-02,15
KEKebab,2023-03,11
KEKebab,2023-04,2
KEKebab,2023-05,4
KEKebab,2023-07,14
KEKebab,2023-09,2
KEKebab,2023-11,1
KEKebab,2024-04,3
KEKebab,2024-05,2
KEKebab,2024-08,1
KEKebab,2024-11,1
KEKebab,2025-01,1
donkL,2021-08,25
donkL,2021-11,2
donkL,2021-12,1128
donkL,2022-01,1990
donkL,2022-02,800
donkL,2022-03,868
donkL,2022-04,141
donkL,2022-05,51
donkL,2022-06,61
donkL,2022-07,29
donkL,2022-08,12
donkL,2022-09,33
donkL,2022-10,23
donkL,2022-11,10
donkL,2022-12,21
donkL,2023-01,32
donkL,2023-02,74
donkL,2023-03,107
donkL,2023-04,41
donkL,2023-05,31
donkL,2023-06,26
donkL,2023-07,11
donkL,2023-08,13
donkL,2023-09,11
donkL,2023-10,18
donkL,2023-11,12
donkL,2023-12,5
donkL,2024-01,14
donkL,2024-02,7
donkL,2024-03,12
donkL,2024-04,17
donkL,2024-05,19
donkL,2024-06,21
donkL,2024-07,17
donkL,2024-08,5
donkL,2024-09,23
donkL,2024-10,18
donkL,2024-11,3
donkL,2024-12,1
donkL,2025-02,4
donkL,2025-03,5
donkL,2025-04,1
donkL,2025-05,1
FeelsDonkMan,2021-08,24
FeelsDonkMan,2021-12,167
FeelsDonkMan,2022-01,218
FeelsDonkMan,2022-02,347
FeelsDonkMan,2022-03,131
FeelsDonkMan,2022-04,27
FeelsDonkMan,2022-05,17
FeelsDonkMan,2022-06,9
FeelsDonkMan,2022-07,17
FeelsDonkMan,2022-08,3
FeelsDonkMan,2022-09,4
FeelsDonkMan,2022-10,1
FeelsDonkMan,2022-11,1
FeelsDonkMan,2022-12,9
FeelsDonkMan,2023-01,9
FeelsDonkMan,2023-02,13
FeelsDonkMan,2023-03,45
FeelsDonkMan,2023-04,16
FeelsDonkMan,2023-05,22
FeelsDonkMan,2023-06,20
FeelsDonkMan,2023-07,1
FeelsDonkMan,2023-08,7
FeelsDonkMan,2023-09,4
FeelsDonkMan,2023-10,95
FeelsDonkMan,2023-11,153
FeelsDonkMan,2023-12,22
FeelsDonkMan,2024-01,17
FeelsDonkMan,2024-02,3
FeelsDonkMan,2024-03,18
FeelsDonkMan,2024-04,72
FeelsDonkMan,2024-05,120
FeelsDonkMan,2024-06,50
FeelsDonkMan,2024-07,31
FeelsDonkMan,2024-08,9
FeelsDonkMan,2024-09,2
FeelsDonkMan,2024-10,2
FeelsDonkMan,2024-11,30
FeelsDonkMan,2024-12,4
FeelsDonkMan,2025-01,17
FeelsDonkMan,2025-02,3
DonkAngry,2021-08,38
DonkAngry,2021-12,75
DonkAngry,2022-01,22
DonkAngry,2022-02,21
DonkAngry,2022-03,11
DonkAngry,2022-04,2
DonkAngry,2022-05,2
DonkAngry,2022-06,4
DonkAngry,2022-08,1
DonkAngry,2022-11,1
DonkAngry,2022-12,2
DonkAngry,2023-01,42
DonkAngry,2023-02,19
DonkAngry,2023-03,27
DonkAngry,2023-04,4
DonkAngry,2023-05,10
DonkAngry,2023-06,14
DonkAngry,2023-07,7
DonkAngry,2023-08,9
DonkAngry,2023-09,1
DonkAngry,2023-10,1
DonkAngry,2023-11,1
DonkAngry,2023-12,3
DonkAngry,2024-01,4
DonkAngry,2024-02,2
DonkAngry,2024-03,1
DonkAngry,2024-04,6
DonkAngry,2024-05,8
DonkAngry,2024-06,5
DonkAngry,2024-07,5
DonkAngry,2024-08,2
DonkAngry,2024-09,5
DonkAngry,2024-10,5
DonkAngry,2024-11,3
DonkAngry,2024-12,2
DonkAngry,2025-01,3
DonkAngry,2025-02,1
DonkAngry,2025-03,2
Bedge,2021-08,36
Bedge,2021-09,1
Bedge,2021-11,1
Bedge,2021-12,311
Bedge,2022-01,666
Bedge,2022-02,621
Bedge,2022-03,653
Bedge,2022-04,132
Bedge,2022-05,161
Bedge,2022-06,87
Bedge,2022-07,112
Bedge,2022-08,30
Bedge,2022-09,74
Bedge,2022-10,19
Bedge,2022-11,15
Bedge,2022-12,41
Bedge,2023-01,101
Bedge,2023-02,119
Bedge,2023-03,205
Bedge,2023-04,157
Bedge,2023-05,111
Bedge,2023-06,90
Bedge,2023-07,44
Bedge,2023-08,93
Bedge,2023-09,98
Bedge,2023-10,55
Bedge,2023-11,29
Bedge,2023-12,17
Bedge,2024-01,27
Bedge,2024-02,22
Bedge,2024-03,58
Bedge,2024-04,99
Bedge,2024-05,124
Bedge,2024-06,104
